Commentary on Four-Part Vinaya,,,Base Text (Four-part Vinaya),,
Word,Count,Freq.,Word,Count,Freq
證明,10,8.52E-05,胡跪,19,5.65E-05
福德,10,8.52E-05,受欲,19,5.65E-05
義通,10,8.52E-05,天人,18,5.35E-05
阿鼻,10,8.52E-05,無記,18,5.35E-05
智者,10,8.52E-05,大僧,18,5.35E-05
三受,10,8.52E-05,大智,18,5.35E-05
悔過,10,8.52E-05,十戒,18,5.35E-05
賢聖,10,8.52E-05,天眼,18,5.35E-05
有作,10,8.52E-05,象王,18,5.35E-05
臨終,10,8.52E-05,解界,18,5.35E-05
經律,10,8.52E-05,女根,18,5.35E-05
三根,10,8.52E-05,無常,18,5.35E-05
作意,10,8.52E-05,取著,18,5.35E-05
一品,10,8.52E-05,善心,18,5.35E-05
四心,10,8.52E-05,丈夫,18,5.35E-05
納衣,10,8.52E-05,生酥,18,5.35E-05
七聚,10,8.52E-05,苦惱,18,5.35E-05
鳴鐘,10,8.52E-05,二罪,18,5.35E-05
四相,10,8.52E-05,隨逐,18,5.35E-05
生天,10,8.52E-05,生死,18,5.35E-05
教法,10,8.52E-05,執事,18,5.35E-05
華嚴,10,8.52E-05,集會,17,5.06E-05
正教,10,8.52E-05,最勝,17,5.06E-05
增長,10,8.52E-05,方相,17,5.06E-05
淨語,10,8.52E-05,柔軟,17,5.06E-05
因果,10,8.52E-05,戒學,17,5.06E-05
一食,10,8.52E-05,結使,17,5.06E-05
時分,10,8.52E-05,師檀,17,5.06E-05
賊住,10,8.52E-05,無知,17,5.06E-05
無餘,9,7.67E-05,現在,17,5.06E-05
阿羅,9,7.67E-05,命根,17,5.06E-05
彈指,9,7.67E-05,邊罪,17,5.06E-05
說罪,9,7.67E-05,鉢囊,17,5.06E-05
惡行,9,7.67E-05,喜樂,17,5.06E-05
僧家,9,7.67E-05,富羅,17,5.06E-05
徒眾,9,7.67E-05,須臾,17,5.06E-05
作佛,9,7.67E-05,檢校,17,5.06E-05
甘蔗,9,7.67E-05,四句,17,5.06E-05
飲酒,9,7.67E-05,四大,17,5.06E-05
佛道,9,7.67E-05,水大,17,5.06E-05
瓦鉢,9,7.67E-05,定心,17,5.06E-05
瞋心,9,7.67E-05,水乳,17,5.06E-05
妨難,9,7.67E-05,生佛,17,5.06E-05
建立,9,7.67E-05,名字,17,5.06E-05
戒德,9,7.67E-05,劫貝,17,5.06E-05
內心,9,7.67E-05,家家,17,5.06E-05
二乘,9,7.67E-05,象鼻,16,4.76E-05
燒香,9,7.67E-05,彈指,16,4.76E-05
八法,9,7.67E-05,佛身,16,4.76E-05
別相,9,7.67E-05,鬼神,16,4.76E-05
學戒,9,7.67E-05,微妙,16,4.76E-05
受隨,9,7.67E-05,轉輪,16,4.76E-05
遊行,9,7.67E-05,一劫,16,4.76E-05
盧舍,9,7.67E-05,分別,16,4.76E-05
鉢盂,9,7.67E-05,溫室,16,4.76E-05
鉢他,9,7.67E-05,五過,16,4.76E-05
對法,9,7.67E-05,離欲,16,4.76E-05
諸行,9,7.67E-05,得度,16,4.76E-05
三界,9,7.67E-05,伽那,15,4.46E-05
一如,9,7.67E-05,善逝,15,4.46E-05
三業,9,7.67E-05,阿含,15,4.46E-05
入佛,9,7.67E-05,妙法,15,4.46E-05
三戒,9,7.67E-05,教勅,15,4.46E-05
幡蓋,9,7.67E-05,中道,15,4.46E-05
修行,9,7.67E-05,快樂,15,4.46E-05
華香,9,7.67E-05,使者,15,4.46E-05
浴室,9,7.67E-05,不斷,15,4.46E-05
秉法,9,7.67E-05,無垢,15,4.46E-05
親友,9,7.67E-05,心受,15,4.46E-05
點淨,9,7.67E-05,戒經,15,4.46E-05
法住,9,7.67E-05,愛欲,15,4.46E-05
教網,9,7.67E-05,結界,15,4.46E-05
心行,9,7.67E-05,孔雀,15,4.46E-05
目連,9,7.67E-05,那含,15,4.46E-05
念佛,9,7.67E-05,異人,15,4.46E-05
本心,9,7.67E-05,怨家,15,4.46E-05
三請,9,7.67E-05,修行,15,4.46E-05
三舉,9,7.67E-05,堅固,15,4.46E-05
一肘,9,7.67E-05,信心,15,4.46E-05
篇聚,9,7.67E-05,智人,15,4.46E-05
天人,8,6.82E-05,質多,15,4.46E-05
僧眾,8,6.82E-05,執持,15,4.46E-05
白和,8,6.82E-05,跋闍,14,4.16E-05
楊枝,8,6.82E-05,慧燈,14,4.16E-05
五受,8,6.82E-05,大海,14,4.16E-05
世人,8,6.82E-05,賓頭,14,4.16E-05
僧徒,8,6.82E-05,圍遶,14,4.16E-05
敷具,8,6.82E-05,十善,14,4.16E-05
知淨,8,6.82E-05,在世,14,4.16E-05
香華,8,6.82E-05,中食,14,4.16E-05
上衣,8,6.82E-05,僧祇,14,4.16E-05
四戒,8,6.82E-05,善來,14,4.16E-05
佛說,8,6.82E-05,報因,14,4.16E-05
寶藏,8,6.82E-05,二滅,14,4.16E-05
禪定,8,6.82E-05,舍夷,14,4.16E-05
德行,8,6.82E-05,入空,14,4.16E-05
宿煮,8,6.82E-05,三匝,14,4.16E-05
見佛,8,6.82E-05,果報,14,4.16E-05
示導,8,6.82E-05,染衣,14,4.16E-05
香湯,8,6.82E-05,帝釋,14,4.16E-05
發得,8,6.82E-05,衣界,14,4.16E-05
犍稚,8,6.82E-05,四分,14,4.16E-05
心受,8,6.82E-05,言教,14,4.16E-05
身行,8,6.82E-05,自殺,14,4.16E-05
餓鬼,8,6.82E-05,毀呰,14,4.16E-05
無盡,8,6.82E-05,奉行,14,4.16E-05
口業,8,6.82E-05,掃地,14,4.16E-05
淨心,8,6.82E-05,毒龍,14,4.16E-05
禮敬,8,6.82E-05,乃往,14,4.16E-05
迦提,8,6.82E-05,淨衣,14,4.16E-05
有想,8,6.82E-05,人師,14,4.16E-05
一尋,8,6.82E-05,諸尊,14,4.16E-05
鉢囊,8,6.82E-05,愛道,13,3.87E-05
一偈,8,6.82E-05,天子,13,3.87E-05
三性,8,6.82E-05,二行,13,3.87E-05
後有,8,6.82E-05,長夜,13,3.87E-05
正食,8,6.82E-05,世俗,13,3.87E-05
欲心,8,6.82E-05,祇支,13,3.87E-05
定者,8,6.82E-05,污家,13,3.87E-05
成佛,8,6.82E-05,堪忍,13,3.87E-05
非色,8,6.82E-05,甘蔗,13,3.87E-05
後世,8,6.82E-05,無漏,13,3.87E-05
懺主,8,6.82E-05,八法,13,3.87E-05
塔像,8,6.82E-05,無愧,13,3.87E-05
罪人,8,6.82E-05,無礙,13,3.87E-05
邪命,8,6.82E-05,僧供,13,3.87E-05
自知,8,6.82E-05,賢聖,13,3.87E-05
學處,8,6.82E-05,此岸,13,3.87E-05
兄弟,8,6.82E-05,施主,13,3.87E-05
法用,8,6.82E-05,釋翅,13,3.87E-05
罪福,8,6.82E-05,當來,13,3.87E-05
食肉,8,6.82E-05,高座,13,3.87E-05
精進,8,6.82E-05,散亂,13,3.87E-05
諸法,8,6.82E-05,鹿苑,13,3.87E-05
住僧,8,6.82E-05,法名,13,3.87E-05
精舍,8,6.82E-05,苦集,13,3.87E-05
毘曇,8,6.82E-05,牧牛,13,3.87E-05
得度,8,6.82E-05,金粟,13,3.87E-05
出離,8,6.82E-05,能忍,13,3.87E-05
行香,7,5.96E-05,緣事,13,3.87E-05
世界,7,5.96E-05,一道,13,3.87E-05
空無,7,5.96E-05,覺悟,13,3.87E-05
大地,7,5.96E-05,出要,13,3.87E-05
五欲,7,5.96E-05,瞿師,13,3.87E-05
小食,7,5.96E-05,犍度,13,3.87E-05
長夜,7,5.96E-05,阿摩,12,3.57E-05
論疏,7,5.96E-05,伽耶,12,3.57E-05
我法,7,5.96E-05,行道,12,3.57E-05
不輕,7,5.96E-05,施物,12,3.57E-05
十善,7,5.96E-05,天帝,12,3.57E-05
業道,7,5.96E-05,白和,12,3.57E-05
地上,7,5.96E-05,說罪,12,3.57E-05
滅後,7,5.96E-05,現身,12,3.57E-05
梵難,7,5.96E-05,慧生,12,3.57E-05
廢立,7,5.96E-05,種智,12,3.57E-05
佛藏,7,5.96E-05,摩尼,12,3.57E-05
懺儀,7,5.96E-05,論議,12,3.57E-05
佛身,7,5.96E-05,婆沙,12,3.57E-05
波利,7,5.96E-05,寶珠,12,3.57E-05
造像,7,5.96E-05,善現,12,3.57E-05
滅法,7,5.96E-05,恒水,12,3.57E-05
在俗,7,5.96E-05,然燈,12,3.57E-05
留難,7,5.96E-05,不審,12,3.57E-05
佛世,7,5.96E-05,惡性,12,3.57E-05
下衣,7,5.96E-05,不悅,12,3.57E-05
大論,7,5.96E-05,經文,12,3.57E-05
二心,7,5.96E-05,輸那,12,3.57E-05
無學,7,5.96E-05,正道,12,3.57E-05
行一,7,5.96E-05,正見,12,3.57E-05
取與,7,5.96E-05,敬愛,12,3.57E-05
無根,7,5.96E-05,阿夷,12,3.57E-05
剃刀,7,5.96E-05,非食,12,3.57E-05
無方,7,5.96E-05,四聖,12,3.57E-05
然燈,7,5.96E-05,法事,12,3.57E-05
道法,7,5.96E-05,法眾,12,3.57E-05
憍慢,7,5.96E-05,眾苦,12,3.57E-05
二時,7,5.96E-05,攝持,12,3.57E-05
無疑,7,5.96E-05,有見,12,3.57E-05
無相,7,5.96E-05,得入,12,3.57E-05
六物,7,5.96E-05,人生,12,3.57E-05
空處,7,5.96E-05,入道,12,3.57E-05
十門,7,5.96E-05,漏盡,12,3.57E-05
三心,7,5.96E-05,天上,11,3.27E-05
丈夫,7,5.96E-05,天女,11,3.27E-05
開解,7,5.96E-05,遶佛,11,3.27E-05
兩舌,7,5.96E-05,實有,11,3.27E-05
淨主,7,5.96E-05,身受,11,3.27E-05
淫欲,7,5.96E-05,徒眾,11,3.27E-05
三相,7,5.96E-05,意業,11,3.27E-05
入定,7,5.96E-05,火光,11,3.27E-05
入塔,7,5.96E-05,野干,11,3.27E-05
有教,7,5.96E-05,宿命,11,3.27E-05
一化,7,5.96E-05,等得,11,3.27E-05
法食,7,5.96E-05,上慢,11,3.27E-05
四依,7,5.96E-05,歌詠,11,3.27E-05
鈍根,7,5.96E-05,行堂,11,3.27E-05
聖言,7,5.96E-05,行善,11,3.27E-05
法衣,7,5.96E-05,戒師,11,3.27E-05
法語,7,5.96E-05,長鉢,11,3.27E-05
法輪,7,5.96E-05,通肩,11,3.27E-05
隨情,7,5.96E-05,得定,11,3.27E-05
四大,7,5.96E-05,僧若,11,3.27E-05
心作,7,5.96E-05,差摩,11,3.27E-05
伏藏,7,5.96E-05,戒法,11,3.27E-05
隨喜,7,5.96E-05,形色,11,3.27E-05
勸化,7,5.96E-05,三學,11,3.27E-05
釋子,7,5.96E-05,一法,11,3.27E-05
奉行,7,5.96E-05,智者,11,3.27E-05
掃地,7,5.96E-05,一時,11,3.27E-05
法名,7,5.96E-05,異學,11,3.27E-05
王法,7,5.96E-05,禮敬,11,3.27E-05
正受,7,5.96E-05,龍象,11,3.27E-05
修善,7,5.96E-05,有想,11,3.27E-05
水器,7,5.96E-05,三時,11,3.27E-05
聖僧,7,5.96E-05,欲有,11,3.27E-05
聞法,7,5.96E-05,苦際,11,3.27E-05
肉眼,7,5.96E-05,離垢,11,3.27E-05
信樂,7,5.96E-05,法施,11,3.27E-05
聖種,7,5.96E-05,調御,11,3.27E-05
香水,7,5.96E-05,行足,10,2.97E-05
疑心,7,5.96E-05,白月,10,2.97E-05
淨衣,7,5.96E-05,娑婆,10,2.97E-05
境界,7,5.96E-05,知淨,10,2.97E-05
律藏,7,5.96E-05,闥婆,10,2.97E-05
尸羅,7,5.96E-05,滅法,10,2.97E-05
經者,7,5.96E-05,上士,10,2.97E-05
出道,7,5.96E-05,尼寺,10,2.97E-05
惡說,6,5.11E-05,梵王,10,2.97E-05
惡見,6,5.11E-05,善惡,10,2.97E-05
愛道,6,5.11E-05,八不,10,2.97E-05
起者,6,5.11E-05,顯露,10,2.97E-05
壽命,6,5.11E-05,齋法,10,2.97E-05
八難,6,5.11E-05,行一,10,2.97E-05
世法,6,5.11E-05,阿若,10,2.97E-05
至真,6,5.11E-05,禁戒,10,2.97E-05
無遮,6,5.11E-05,伽羅,10,2.97E-05
拔濟,6,5.11E-05,內煮,10,2.97E-05
明心,6,5.11E-05,寂定,10,2.97E-05
夏竟,6,5.11E-05,智證,10,2.97E-05
大海,6,5.11E-05,開解,10,2.97E-05
師資,6,5.11E-05,有無,10,2.97E-05
天眼,6,5.11E-05,度弟,10,2.97E-05
身命,6,5.11E-05,一句,10,2.97E-05
性戒,6,5.11E-05,幡蓋,10,2.97E-05
地中,6,5.11E-05,能行,10,2.97E-05
白佛,6,5.11E-05,繫念,10,2.97E-05
同行,6,5.11E-05,塔廟,10,2.97E-05
皮衣,6,5.11E-05,手印,10,2.97E-05
中悔,6,5.11E-05,法住,10,2.97E-05
瞋恚,6,5.11E-05,曼陀,10,2.97E-05
中道,6,5.11E-05,練若,10,2.97E-05
閻浮,6,5.11E-05,雪山,10,2.97E-05
事相,6,5.11E-05,泥犁,10,2.97E-05
緣中,6,5.11E-05,堂上,10,2.97E-05
顛倒,6,5.11E-05,空慧,9,2.68E-05
等得,6,5.11E-05,十如,9,2.68E-05
末法,6,5.11E-05,說欲,9,2.68E-05
香爐,6,5.11E-05,大界,9,2.68E-05
佛子,6,5.11E-05,學人,9,2.68E-05
大聖,6,5.11E-05,合歡,9,2.68E-05
死屍,6,5.11E-05,禪定,9,2.68E-05
實者,6,5.11E-05,降伏,9,2.68E-05
六念,6,5.11E-05,力士,9,2.68E-05
界分,6,5.11E-05,婆陀,9,2.68E-05
天龍,6,5.11E-05,事火,9,2.68E-05
六法,6,5.11E-05,五戒,9,2.68E-05
無漏,6,5.11E-05,無作,9,2.68E-05
趺坐,6,5.11E-05,差別,9,2.68E-05
二持,6,5.11E-05,初禪,9,2.68E-05
善哉,6,5.11E-05,師教,9,2.68E-05
國土,6,5.11E-05,二三,9,2.68E-05
藥草,6,5.11E-05,阿耨,9,2.68E-05
無畏,6,5.11E-05,無明,9,2.68E-05
撿挍,6,5.11E-05,戒羸,9,2.68E-05
出期,6,5.11E-05,已生,9,2.68E-05
經法,6,5.11E-05,一滅,9,2.68E-05
邊地,6,5.11E-05,芻摩,9,2.68E-05
虛空,6,5.11E-05,數人,9,2.68E-05
淨屋,6,5.11E-05,作犯,9,2.68E-05
出息,6,5.11E-05,那提,9,2.68E-05
三大,6,5.11E-05,蘇羅,9,2.68E-05
聲論,6,5.11E-05,法見,9,2.68E-05
招提,6,5.11E-05,華香,9,2.68E-05
得脫,6,5.11E-05,螺髻,9,2.68E-05
三善,6,5.11E-05,食堂,9,2.68E-05
一期,6,5.11E-05,涌出,9,2.68E-05
得通,6,5.11E-05,欲愛,9,2.68E-05
有事,6,5.11E-05,敬禮,9,2.68E-05
彌勒,6,5.11E-05,亂心,9,2.68E-05
有界,6,5.11E-05,眷屬,9,2.68E-05
文句,6,5.11E-05,法想,9,2.68E-05
迦羅,6,5.11E-05,有身,9,2.68E-05
怨家,6,5.11E-05,尸羅,9,2.68E-05
鉢器,6,5.11E-05,相待,9,2.68E-05
讀經,6,5.11E-05,疑悔,9,2.68E-05
四一,6,5.11E-05,尼犍,9,2.68E-05
雜行,6,5.11E-05,改悔,9,2.68E-05
隨機,6,5.11E-05,供具,8,2.38E-05
自攝,6,5.11E-05,戒行,8,2.38E-05
心緣,6,5.11E-05,施僧,8,2.38E-05
正行,6,5.11E-05,敷具,8,2.38E-05
生身,6,5.11E-05,菩提,8,2.38E-05
法處,6,5.11E-05,繫著,8,2.38E-05
厭離,6,5.11E-05,提河,8,2.38E-05
四波,6,5.11E-05,兜羅,8,2.38E-05
草座,6,5.11E-05,闇室,8,2.38E-05
本緣,6,5.11E-05,火聚,8,2.38E-05
唯識,6,5.11E-05,末羅,8,2.38E-05
非道,6,5.11E-05,知見,8,2.38E-05
苦惱,6,5.11E-05,祇陀,8,2.38E-05
七支,6,5.11E-05,惡叉,8,2.38E-05
生得,6,5.11E-05,現世,8,2.38E-05
四說,6,5.11E-05,二眾,8,2.38E-05
四隨,6,5.11E-05,無想,8,2.38E-05
四門,6,5.11E-05,魔天,8,2.38E-05
四食,6,5.11E-05,勤行,8,2.38E-05
釋迦,6,5.11E-05,迦尸,8,2.38E-05
能忍,6,5.11E-05,有空,8,2.38E-05
同學,6,5.11E-05,入寺,8,2.38E-05
染污,6,5.11E-05,入定,8,2.38E-05
輕慢,6,5.11E-05,斷滅,8,2.38E-05
繩床,6,5.11E-05,入佛,8,2.38E-05
業相,6,5.11E-05,一偈,8,2.38E-05
時漿,6,5.11E-05,四依,8,2.38E-05
人生,6,5.11E-05,阿藍,8,2.38E-05
諸相,6,5.11E-05,法集,8,2.38E-05
制戒,6,5.11E-05,還相,8,2.38E-05
一身,6,5.11E-05,本二,8,2.38E-05
相傳,6,5.11E-05,前世,8,2.38E-05
攝心,6,5.11E-05,納衣,8,2.38E-05
改悔,6,5.11E-05,黑月,8,2.38E-05
人天,6,5.11E-05,護身,8,2.38E-05
受歲,6,5.11E-05,罪人,8,2.38E-05
二邊,5,4.26E-05,正命,8,2.38E-05
無貪,5,4.26E-05,修善,8,2.38E-05
二道,5,4.26E-05,能破,8,2.38E-05
供具,5,4.26E-05,四重,8,2.38E-05
僧戒,5,4.26E-05,樹根,8,2.38E-05
我倒,5,4.26E-05,鐵鉢,8,2.38E-05
小行,5,4.26E-05,後說,8,2.38E-05
身戒,5,4.26E-05,聖法,8,2.38E-05
五生,5,4.26E-05,法王,8,2.38E-05
大事,5,4.26E-05,生有,8,2.38E-05
悲心,5,4.26E-05,迦藍,8,2.38E-05
慧命,5,4.26E-05,別請,7,2.08E-05
尊者,5,4.26E-05,八難,7,2.08E-05
僧相,5,4.26E-05,大師,7,2.08E-05
天壽,5,4.26E-05,大樹,7,2.08E-05
集會,5,4.26E-05,不請,7,2.08E-05
五心,5,4.26E-05,身命,7,2.08E-05
大會,5,4.26E-05,滅後,7,2.08E-05
現身,5,4.26E-05,上衣,7,2.08E-05
實有,5,4.26E-05,見道,7,2.08E-05
天竺,5,4.26E-05,波旬,7,2.08E-05
長物,5,4.26E-05,貪著,7,2.08E-05
可觀,5,4.26E-05,意言,7,2.08E-05
觀察,5,4.26E-05,摩醯,7,2.08E-05
蓮華,5,4.26E-05,南無,7,2.08E-05
講堂,5,4.26E-05,契經,7,2.08E-05
向上,5,4.26E-05,應供,7,2.08E-05
持淨,5,4.26E-05,逆流,7,2.08E-05
菩提,5,4.26E-05,一異,7,2.08E-05
婆羅,5,4.26E-05,報恩,7,2.08E-05
正業,5,4.26E-05,天耳,7,2.08E-05
力者,5,4.26E-05,無學,7,2.08E-05
方等,5,4.26E-05,無安,7,2.08E-05
綱維,5,4.26E-05,順流,7,2.08E-05
許可,5,4.26E-05,剃刀,7,2.08E-05
佛讚,5,4.26E-05,行法,7,2.08E-05
污染,5,4.26E-05,不二,7,2.08E-05
種子,5,4.26E-05,得脫,7,2.08E-05
必定,5,4.26E-05,得道,7,2.08E-05
廣大,5,4.26E-05,有為,7,2.08E-05
轉變,5,4.26E-05,三節,7,2.08E-05
任運,5,4.26E-05,文句,7,2.08E-05
香味,5,4.26E-05,忉利,7,2.08E-05
佛種,5,4.26E-05,四上,7,2.08E-05
契經,5,4.26E-05,常坐,7,2.08E-05
等供,5,4.26E-05,輪相,7,2.08E-05
用心,5,4.26E-05,心作,7,2.08E-05
佛事,5,4.26E-05,苦業,7,2.08E-05
貪欲,5,4.26E-05,得戒,7,2.08E-05
等心,5,4.26E-05,右手,7,2.08E-05
二加,5,4.26E-05,生像,7,2.08E-05
無住,5,4.26E-05,生生,7,2.08E-05
二因,5,4.26E-05,寺中,7,2.08E-05
憶持,5,4.26E-05,法有,7,2.08E-05
瓔珞,5,4.26E-05,相看,7,2.08E-05
無始,5,4.26E-05,異見,7,2.08E-05
六塵,5,4.26E-05,有財,7,2.08E-05
壞法,5,4.26E-05,疑根,7,2.08E-05
長養,5,4.26E-05,牟尼,7,2.08E-05
惡口,5,4.26E-05,受想,7,2.08E-05
四等,5,4.26E-05,受法,7,2.08E-05
引導,5,4.26E-05,多瞋,6,1.78E-05
僧護,5,4.26E-05,十惡,6,1.78E-05
八正,5,4.26E-05,空無,6,1.78E-05
行相,5,4.26E-05,拔濟,6,1.78E-05
如實,5,4.26E-05,十生,6,1.78E-05
釋名,5,4.26E-05,白法,6,1.78E-05
擯出,5,4.26E-05,念處,6,1.78E-05
五衣,5,4.26E-05,羅剎,6,1.78E-05
無為,5,4.26E-05,知法,6,1.78E-05
最後,5,4.26E-05,滅度,6,1.78E-05
三師,5,4.26E-05,遠離,6,1.78E-05
假名,5,4.26E-05,語善,6,1.78E-05
作善,5,4.26E-05,乾闥,6,1.78E-05
數人,5,4.26E-05,皮衣,6,1.78E-05
轉輪,5,4.26E-05,耶舍,6,1.78E-05
男根,5,4.26E-05,便利,6,1.78E-05
虛妄,5,4.26E-05,首羅,6,1.78E-05
有相,5,4.26E-05,甘露,6,1.78E-05
一佛,5,4.26E-05,香味,6,1.78E-05
一字,5,4.26E-05,佛經,6,1.78E-05
綺語,5,4.26E-05,門神,6,1.78E-05
一夏,5,4.26E-05,甚深,6,1.78E-05
一往,5,4.26E-05,佛種,6,1.78E-05
三昧,5,4.26E-05,佛世,6,1.78E-05
三施,5,4.26E-05,寶塔,6,1.78E-05
能所,5,4.26E-05,樂法,6,1.78E-05
四上,5,4.26E-05,下衣,6,1.78E-05
常坐,5,4.26E-05,二如,6,1.78E-05
一行,5,4.26E-05,威德,6,1.78E-05
法行,5,4.26E-05,戒律,6,1.78E-05
約法,5,4.26E-05,慧解,6,1.78E-05
正解,5,4.26E-05,難有,6,1.78E-05
正覺,5,4.26E-05,惡業,6,1.78E-05
功能,5,4.26E-05,施設,6,1.78E-05
來應,5,4.26E-05,無愛,6,1.78E-05
四有,5,4.26E-05,八正,6,1.78E-05
教行,5,4.26E-05,優伽,6,1.78E-05
能行,5,4.26E-05,優鉢,6,1.78E-05
四知,5,4.26E-05,無相,6,1.78E-05
非食,5,4.26E-05,無為,6,1.78E-05
四維,5,4.26E-05,經法,6,1.78E-05
錫杖,5,4.26E-05,星宿,6,1.78E-05
光明,5,4.26E-05,積聚,6,1.78E-05
成道,5,4.26E-05,跏趺,6,1.78E-05
法尼,5,4.26E-05,兩舌,6,1.78E-05
法式,5,4.26E-05,迦提,6,1.78E-05
四身,5,4.26E-05,求法,6,1.78E-05
苦行,5,4.26E-05,入塔,6,1.78E-05
語等,5,4.26E-05,靜室,6,1.78E-05
言說,5,4.26E-05,有法,6,1.78E-05
色有,5,4.26E-05,正食,6,1.78E-05
稱名,5,4.26E-05,聖道,6,1.78E-05
金剛,5,4.26E-05,法輪,6,1.78E-05
聖果,5,4.26E-05,教語,6,1.78E-05
法眾,5,4.26E-05,來應,6,1.78E-05
水界,5,4.26E-05,後世,6,1.78E-05
妄業,5,4.26E-05,哀愍,6,1.78E-05
法教,5,4.26E-05,欲想,6,1.78E-05
七寶,5,4.26E-05,色身,6,1.78E-05
智人,5,4.26E-05,黑衣,6,1.78E-05
諸有,5,4.26E-05,正定,6,1.78E-05
攝持,5,4.26E-05,教法,6,1.78E-05
三道,5,4.26E-05,自淨,6,1.78E-05
三行,5,4.26E-05,法師,6,1.78E-05
三色,5,4.26E-05,肉食,6,1.78E-05
有身,5,4.26E-05,賴吒,6,1.78E-05
一道,5,4.26E-05,釋迦,6,1.78E-05
貪瞋,5,4.26E-05,發意,6,1.78E-05
制教,5,4.26E-05,隨轉,6,1.78E-05
入道,5,4.26E-05,正意,6,1.78E-05
疑悔,5,4.26E-05,受別,6,1.78E-05
尼戒,5,4.26E-05,旃檀,6,1.78E-05
攝取,5,4.26E-05,瓶水,6,1.78E-05
依他,4,3.41E-05,人相,6,1.78E-05
塵沙,4,3.41E-05,三舉,6,1.78E-05
六行,4,3.41E-05,淨肉,6,1.78E-05
六親,4,3.41E-05,譬喻,6,1.78E-05
十惡,4,3.41E-05,一門,6,1.78E-05
死苦,4,3.41E-05,犢子,6,1.78E-05
愛護,4,3.41E-05,無貪,5,1.49E-05
明法,4,3.41E-05,無足,5,1.49E-05
結集,4,3.41E-05,惡趣,5,1.49E-05
八重,4,3.41E-05,無著,5,1.49E-05
八齋,4,3.41E-05,世界,5,1.49E-05
大姊,4,3.41E-05,大乘,5,1.49E-05
二護,4,3.41E-05,通利,5,1.49E-05
大師,4,3.41E-05,愛護,5,1.49E-05
大意,4,3.41E-05,二衣,5,1.49E-05
善處,4,3.41E-05,平等,5,1.49E-05
白法,4,3.41E-05,木頭,5,1.49E-05
聖眾,4,3.41E-05,身心,5,1.49E-05
世俗,4,3.41E-05,至心,5,1.49E-05
念言,4,3.41E-05,近住,5,1.49E-05
大疏,4,3.41E-05,地上,5,1.49E-05
身受,4,3.41E-05,提樹,5,1.49E-05
按摩,4,3.41E-05,樂欲,5,1.49E-05
摩夷,4,3.41E-05,竹葦,5,1.49E-05
羅剎,4,3.41E-05,叉手,5,1.49E-05
惡言,4,3.41E-05,慳貪,5,1.49E-05
教勅,4,3.41E-05,作佛,5,1.49E-05
學人,4,3.41E-05,發願,5,1.49E-05
悅眾,4,3.41E-05,許可,5,1.49E-05
事識,4,3.41E-05,婆尼,5,1.49E-05
專心,4,3.41E-05,大千,5,1.49E-05
慳貪,4,3.41E-05,鳩羅,5,1.49E-05
發願,4,3.41E-05,業因,5,1.49E-05
故二,4,3.41E-05,意解,5,1.49E-05
便利,4,3.41E-05,摩頭,5,1.49E-05
剎利,4,3.41E-05,佛事,5,1.49E-05
佛戒,4,3.41E-05,梵眾,5,1.49E-05
羅門,4,3.41E-05,善業,5,1.49E-05
禪師,4,3.41E-05,邊界,5,1.49E-05
反抄,4,3.41E-05,行學,5,1.49E-05
上人,4,3.41E-05,戒名,5,1.49E-05
佛經,4,3.41E-05,道人,5,1.49E-05
外緣,4,3.41E-05,行乞,5,1.49E-05
見法,4,3.41E-05,道安,5,1.49E-05
舊住,4,3.41E-05,現當,5,1.49E-05
寶塔,4,3.41E-05,惡口,5,1.49E-05
事懺,4,3.41E-05,死相,5,1.49E-05
佛堂,4,3.41E-05,形像,5,1.49E-05
六作,4,3.41E-05,二禪,5,1.49E-05
無上,4,3.41E-05,無我,5,1.49E-05
善性,4,3.41E-05,不害,5,1.49E-05
壞相,4,3.41E-05,深藏,5,1.49E-05
實語,4,3.41E-05,二義,5,1.49E-05
戒定,4,3.41E-05,小王,5,1.49E-05
戒心,4,3.41E-05,福田,5,1.49E-05
如意,4,3.41E-05,善巧,5,1.49E-05
即非,4,3.41E-05,最後,5,1.49E-05
大門,4,3.41E-05,入眾,5,1.49E-05
通行,4,3.41E-05,聽眾,5,1.49E-05
別受,4,3.41E-05,鉢支,5,1.49E-05
道安,4,3.41E-05,三千,5,1.49E-05
善神,4,3.41E-05,幢幡,5,1.49E-05
現相,4,3.41E-05,選擇,5,1.49E-05
六入,4,3.41E-05,虛妄,5,1.49E-05
三身,4,3.41E-05,三禪,5,1.49E-05
得定,4,3.41E-05,寂然,5,1.49E-05
僧若,4,3.41E-05,一念,5,1.49E-05
無欲,4,3.41E-05,作業,5,1.49E-05
無明,4,3.41E-05,三自,5,1.49E-05
善來,4,3.41E-05,稱讚,5,1.49E-05
小法,4,3.41E-05,化身,5,1.49E-05
戒經,4,3.41E-05,禪帶,5,1.49E-05
五逆,4,3.41E-05,心所,5,1.49E-05
惡緣,4,3.41E-05,來世,5,1.49E-05
世論,4,3.41E-05,後生,5,1.49E-05
思量,4,3.41E-05,輪王,5,1.49E-05
遮惡,4,3.41E-05,請僧,5,1.49E-05
多貪,4,3.41E-05,決了,5,1.49E-05
二根,4,3.41E-05,四眾,5,1.49E-05
施食,4,3.41E-05,欲樂,5,1.49E-05
深防,4,3.41E-05,自歸,5,1.49E-05
