word,num1804,freq1804,num1428,freq1428,freq_diff,num_1421,freq_1421,delta_1421,num_1435,freq_1435,delta_1435,num_1425,freq_1425,delta_1425,num_1462,freq_1462,delta_1462
闇鈍,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,3.0,1.8812699331305554e-05,-1.029392282373923e-05,0.0,0.0,8.518776507566325e-06,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,0.0,0.0,8.518776507566325e-06
但三衣,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
句義,1.0,8.518776507566325e-06,353.0,0.0010501284721033846,-0.0010416096955958183,1.0,6.2708997771018505e-06,2.247876730464474e-06,25.0,6.765806442704666e-05,-5.9139287919480335e-05,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,12.0,0.00012724798009593828,-0.00011872920358837196
覺他,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
無為無欲,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
一體,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
常住物,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
轉法輪,5.0,4.259388253783162e-05,2.0,5.9497363858548715e-06,3.664414615197675e-05,0.0,0.0,4.259388253783162e-05,17.0,4.600748381039173e-05,-3.413601272560105e-06,21.0,8.102154487222714e-05,-3.8427662334395517e-05,3.0,3.181199502398457e-05,1.0781887513847052e-05
因緣,71.0,0.000604833132037209,981.0,0.002918345697261814,-0.002313512565224605,137.0,0.0008591132694629537,-0.0002542801374257447,1754.0,0.004746889800201593,-0.004142056668164384,624.0,0.0024074973333461772,-0.0018026642013089682,99.0,0.001049795835791491,-0.000444962703754282
非時藥,3.0,2.5556329522698967e-05,6.0,1.7849209157564608e-05,7.70712036513436e-06,3.0,1.8812699331305554e-05,6.743630191393413e-06,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
人師,2.0,1.703755301513265e-05,14.0,4.164815470098409e-05,-2.461060168585144e-05,2.0,1.2541799554203704e-05,4.495753460928945e-06,2.0,5.412645154163732e-06,1.1624907860968916e-05,2.0,7.716337606878775e-06,9.321215408253874e-06,4.0,4.241599336531276e-05,-2.5378440350180114e-05
出離,8.0,6.81502120605306e-05,53.0,0.00015766801422515406,-8.951780216462347e-05,1.0,6.2708997771018505e-06,6.187931228342875e-05,0.0,0.0,6.81502120605306e-05,0.0,0.0,6.81502120605306e-05,3.0,3.181199502398457e-05,3.6338217036546026e-05
三千佛,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
心空,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06
受日,41.0,0.00034926983681021935,0.0,0.0,0.00034926983681021935,0.0,0.0,0.00034926983681021935,0.0,0.0,0.00034926983681021935,0.0,0.0,0.00034926983681021935,0.0,0.0,0.00034926983681021935
方便力,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
聽教,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.0,1.2541799554203704e-05,1.3014529968495263e-05,3.0,8.1189677312456e-06,1.7437361791453366e-05,1.0,3.858168803439388e-06,2.1698160719259578e-05,0.0,0.0,2.5556329522698967e-05
諸塵,1.0,8.518776507566325e-06,27.0,8.032144120904076e-05,-7.180266470147443e-05,2.0,1.2541799554203704e-05,-4.02302304663738e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05
攝心,6.0,5.111265904539795e-05,1.0,2.9748681929274358e-06,4.813779085247051e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,3.0,3.181199502398457e-05,1.9300664021413377e-05
一食,10.0,8.518776507566325e-05,31.0,9.222091398075051e-05,-7.033148905087261e-06,31.0,0.0001943978930901574,-0.00010921012801449415,37.0,0.00010013393535202904,-1.494617027636579e-05,41.0,0.00015818492094101487,-7.299715586535162e-05,3.0,3.181199502398457e-05,5.3375770051678676e-05
解界法,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
改悔,6.0,5.111265904539795e-05,9.0,2.677381373634692e-05,2.4338845309051028e-05,2.0,1.2541799554203704e-05,3.8570859491194245e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,1.0,1.060399834132819e-05,4.0508660704069755e-05
慈童,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
公,1.0,8.518776507566325e-06,3.0,8.924604578782306e-06,-4.05828071215981e-07,4.0,2.5083599108407402e-05,-1.6564822600841077e-05,2.0,5.412645154163732e-06,3.1061313534025926e-06,0.0,0.0,8.518776507566325e-06,3.0,3.181199502398457e-05,-2.3293218516418246e-05
染心,17.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748,2.0,1.2541799554203704e-05,0.00013227740107442376,8.0,2.1650580616654928e-05,0.00012316862001197256,0.0,0.0,0.00014481920062862748,1.0,1.060399834132819e-05,0.0001342152022872993
人尊,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
諸天,15.0,0.00012778164761349486,45.0,0.0001338690686817346,-6.087421068239735e-06,13.0,8.152169710232407e-05,4.625995051117078e-05,45.0,0.00012178451596868398,5.997131644810874e-06,57.0,0.00021991562179604507,-9.213397418255021e-05,11.0,0.00011664398175461008,1.1137665858884779e-05
篇聚,9.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05
死,229.0,0.0019507998202326878,379.0,0.001127475045119498,0.0008233247751131898,225.0,0.0014109524498479163,0.0005398473703847714,825.0,0.0022327161260925397,-0.0002819163058598519,338.0,0.0013040610555625132,0.0006467387646701746,235.0,0.002491939610212125,-0.0005411397899794373
人定,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05
人寶,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,5.0,1.9290844017196936e-05,-1.0772067509630611e-05,0.0,0.0,8.518776507566325e-06
七種衣,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,2.0,5.412645154163732e-06,1.1624907860968916e-05,2.0,7.716337606878775e-06,9.321215408253874e-06,0.0,0.0,1.703755301513265e-05
一麥,2.0,1.703755301513265e-05,1.0,2.9748681929274358e-06,1.4062684822205213e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.0,3.858168803439388e-06,1.317938421169326e-05,0.0,0.0,1.703755301513265e-05
受持,83.0,0.000707058450128005,73.0,0.0002171653780837028,0.0004898930720443021,41.0,0.00025710689086117595,0.000449951559266829,357.0,0.0009661571600182261,-0.0002590987098902212,76.0,0.00029322082906139345,0.0004138376210666115,67.0,0.0007104678888689887,-3.409438740983764e-06
調度,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
勝行,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
旃陀羅,2.0,1.703755301513265e-05,9.0,2.677381373634692e-05,-9.736260721214271e-06,4.0,2.5083599108407402e-05,-8.046046093274753e-06,40.0,0.00010825290308327464,-9.1215350068142e-05,18.0,6.944703846190898e-05,-5.240948544677633e-05,1.0,1.060399834132819e-05,6.4335546738044584e-06
受戒,131.0,0.0011159597224911883,182.0,0.0005414260111127932,0.0005745337113783951,96.0,0.0006020063786017777,0.0005139533438894106,233.0,0.0006305731604600749,0.00048538656203111347,11.0,4.243985683783326e-05,0.001073519865653355,20.0,0.00021207996682656385,0.0009038797556646244
時分,10.0,8.518776507566325e-05,3.0,8.924604578782306e-06,7.626316049688095e-05,0.0,0.0,8.518776507566325e-05,71.0,0.0001921489029728125,-0.00010696113789714925,7.0,2.700718162407571e-05,5.8180583451587535e-05,0.0,0.0,8.518776507566325e-05
扶疏,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
人天,6.0,5.111265904539795e-05,2.0,5.9497363858548715e-06,4.516292265954307e-05,0.0,0.0,5.111265904539795e-05,2.0,5.412645154163732e-06,4.570001389123422e-05,3.0,1.1574506410318166e-05,3.953815263507978e-05,5.0,5.301999170664096e-05,-1.9073326612430147e-06
受想行識,1.0,8.518776507566325e-06,5.0,1.4874340964637177e-05,-6.3555644570708525e-06,3.0,1.8812699331305554e-05,-1.029392282373923e-05,17.0,4.600748381039173e-05,-3.7488707302825403e-05,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
縛,19.0,0.00016185675364376015,63.0,0.0001874166961544284,-2.5559942510668257e-05,17.0,0.00010660529621073148,5.5251457433028674e-05,38.0,0.00010284025792911093,5.9016495714649226e-05,28.0,0.00010802872649630284,5.382802714745731e-05,33.0,0.0003499319452638303,-0.00018807519162007016
入眾五法,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
通,432.0,0.0036801114512686525,93.0,0.0002766627419422514,0.003403448709326401,64.0,0.0004013375857345185,0.003278773865534134,186.0,0.0005033759993372271,0.0031767354519314254,169.0,0.0006520305277812566,0.0030280809234873958,97.0,0.0010285878391088346,0.002651523612159818
疑結,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
闇誦,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,1.0,2.706322577081866e-06,2.2850006945617102e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
受想,1.0,8.518776507566325e-06,7.0,2.0824077350492045e-05,-1.230530084292572e-05,3.0,1.8812699331305554e-05,-1.029392282373923e-05,19.0,5.1420128964555464e-05,-4.290135245698914e-05,5.0,1.9290844017196936e-05,-1.0772067509630611e-05,0.0,0.0,8.518776507566325e-06
出道,7.0,5.963143555296427e-05,1.0,2.9748681929274358e-06,5.6656567360036835e-05,0.0,0.0,5.963143555296427e-05,1.0,2.706322577081866e-06,5.692511297588241e-05,1.0,3.858168803439388e-06,5.577326674952488e-05,0.0,0.0,5.963143555296427e-05
立像,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
賊住,10.0,8.518776507566325e-05,0.0,0.0,8.518776507566325e-05,0.0,0.0,8.518776507566325e-05,57.0,0.0001542603868936664,-6.907262181800317e-05,0.0,0.0,8.518776507566325e-05,2.0,2.120799668265638e-05,6.397976839300686e-05
天龍八部,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
法論,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,4.0,4.241599336531276e-05,-3.389721685774644e-05
文證,17.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748
生死際,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
呵責,11.0,9.370654158322957e-05,1066.0,0.003171209493660646,-0.0030775029520774167,508.0,0.0031856170867677405,-0.003091910545184511,618.0,0.0016725073526365933,-0.0015788008110533638,64.0,0.0002469228034201208,-0.00015321626183689122,22.0,0.00023328796350922015,-0.00013958142192599057
大沙門,3.0,2.5556329522698967e-05,104.0,0.00030938629206445333,-0.00028382996254175435,22.0,0.00013795979509624074,-0.00011240346557354178,0.0,0.0,2.5556329522698967e-05,2.0,7.716337606878775e-06,1.7839991915820192e-05,2.0,2.120799668265638e-05,4.3483328400425855e-06
畜生,43.0,0.000366307389825352,108.0,0.00032128576483616303,4.5021624989189e-05,53.0,0.0003323576881863981,3.394970163895394e-05,124.0,0.0003355839995581514,3.072339026720063e-05,75.0,0.00028936266025795404,7.694472956739799e-05,58.0,0.0006150319037970352,-0.00024872451397168317
無色天,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
銅鉢,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,4.0,2.5083599108407402e-05,8.991506921857896e-06,3.0,8.1189677312456e-06,2.5956138299019697e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05
讚頭,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
正體,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
漏盡,2.0,1.703755301513265e-05,12.0,3.5698418315129216e-05,-1.8660865299996566e-05,11.0,6.897989754812037e-05,-5.194234453298772e-05,19.0,5.1420128964555464e-05,-3.4382575949422815e-05,16.0,6.17307008550302e-05,-4.469314783989755e-05,9.0,9.543598507195372e-05,-7.839843205682107e-05
四重禁,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
部行,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
風大,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
人因,3.0,2.5556329522698967e-05,3.0,8.924604578782306e-06,1.663172494391666e-05,0.0,0.0,2.5556329522698967e-05,3.0,8.1189677312456e-06,1.7437361791453366e-05,7.0,2.700718162407571e-05,-1.4508521013767439e-06,1.0,1.060399834132819e-05,1.4952331181370776e-05
雜碎衣,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
睡眠,19.0,0.00016185675364376015,21.0,6.247223205147615e-05,9.938452159228401e-05,8.0,5.0167198216814804e-05,0.00011168955542694534,31.0,8.389599988953785e-05,7.79607537542223e-05,9.0,3.472351923095449e-05,0.00012713323441280566,5.0,5.301999170664096e-05,0.00010883676193711919
相似,11.0,9.370654158322957e-05,43.0,0.00012791933229587972,-3.4212790712650145e-05,8.0,5.0167198216814804e-05,4.353934336641477e-05,123.0,0.0003328776769810696,-0.00023917113539784,12.0,4.629802564127265e-05,4.740851594195692e-05,4.0,4.241599336531276e-05,5.129054821791681e-05
大界外相,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05
一遍,2.0,1.703755301513265e-05,1.0,2.9748681929274358e-06,1.4062684822205213e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
因相,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,7.716337606878775e-06,8.024389006875496e-07,0.0,0.0,8.518776507566325e-06
由延,1.0,8.518776507566325e-06,2.0,5.9497363858548715e-06,2.569040121711453e-06,0.0,0.0,8.518776507566325e-06,21.0,5.68327741187192e-05,-4.8313997611152876e-05,48.0,0.0001851921025650906,-0.00017667332605752426,0.0,0.0,8.518776507566325e-06
橫死,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,0.0,0.0,8.518776507566325e-06,4.0,1.543267521375755e-05,-6.9138987061912255e-06,0.0,0.0,8.518776507566325e-06
勝處,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,2.0,1.2541799554203704e-05,4.495753460928945e-06,0.0,0.0,1.703755301513265e-05,5.0,1.9290844017196936e-05,-2.2532910020642867e-06,0.0,0.0,1.703755301513265e-05
袍,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
受法,39.0,0.0003322322837950867,7.0,2.0824077350492045e-05,0.00031140820644459465,5.0,3.135449888550926e-05,0.0003008777849095774,128.0,0.00034640928986647885,-1.4177006071392178e-05,6.0,2.3149012820636325e-05,0.0003090832709744503,3.0,3.181199502398457e-05,0.0003004202887711021
兩業,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
尼戒,5.0,4.259388253783162e-05,21.0,6.247223205147615e-05,-1.9878349513644523e-05,4.0,2.5083599108407402e-05,1.751028342942422e-05,7.0,1.8944258039573064e-05,2.364962449825856e-05,0.0,0.0,4.259388253783162e-05,5.0,5.301999170664096e-05,-1.042610916880934e-05
恨,11.0,9.370654158322957e-05,26.0,7.734657301611332e-05,1.635996856711625e-05,34.0,0.00021321059242146296,-0.00011950405083823339,50.0,0.00013531612885409332,-4.160958727086375e-05,51.0,0.00019676660897540878,-0.0001030600673921792,5.0,5.301999170664096e-05,4.068654987658861e-05
百一羯磨,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
障,90.0,0.0007666898856809692,169.0,0.0005027527246047365,0.00026393716107623265,44.0,0.0002759195901924815,0.0004907702954884877,511.0,0.0013829308368888335,-0.0006162409512078643,144.0,0.0005555763076952718,0.00021111357798569736,43.0,0.0004559719286771122,0.000310717957003857
受歲,6.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,7.0,1.8944258039573064e-05,3.216840100582488e-05,1.0,3.858168803439388e-06,4.725449024195856e-05,0.0,0.0,5.111265904539795e-05
半果,1.0,8.518776507566325e-06,4.0,1.189947277170974e-05,-3.380696264143415e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
臨齋,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
受欲,14.0,0.00011926287110592854,19.0,5.6522495665621264e-05,6.274037544030727e-05,4.0,2.5083599108407402e-05,9.417927199752114e-05,24.0,6.49517418499648e-05,5.431112925596375e-05,6.0,2.3149012820636325e-05,9.611385828529222e-05,6.0,6.362399004796914e-05,5.56388810579594e-05
一門,3.0,2.5556329522698967e-05,6.0,1.7849209157564608e-05,7.70712036513436e-06,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,3.0,1.1574506410318166e-05,1.3981823112380801e-05,0.0,0.0,2.5556329522698967e-05
犢子,1.0,8.518776507566325e-06,6.0,1.7849209157564608e-05,-9.330432649998283e-06,6.0,3.762539866261111e-05,-2.9106622155044784e-05,5.0,1.353161288540933e-05,-5.012836377843006e-06,9.0,3.472351923095449e-05,-2.6204742723388165e-05,4.0,4.241599336531276e-05,-3.389721685774644e-05
勝者,1.0,8.518776507566325e-06,4.0,1.189947277170974e-05,-3.380696264143415e-06,2.0,1.2541799554203704e-05,-4.02302304663738e-06,3.0,8.1189677312456e-06,3.9980877632072525e-07,5.0,1.9290844017196936e-05,-1.0772067509630611e-05,0.0,0.0,8.518776507566325e-06
一面,4.0,3.40751060302653e-05,421.0,0.0012524195092224505,-0.0012183444031921853,60.0,0.0003762539866261111,-0.0003421788805958458,189.0,0.0005114949670684729,-0.00047741986103820756,118.0,0.00045526391880584767,-0.00042118881277558237,11.0,0.00011664398175461008,-8.256887572434478e-05
出體,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
新歲,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
叫喚,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,3.0,3.181199502398457e-05,-2.3293218516418246e-05
師,374.0,0.0031860224138298052,403.0,0.0011988718817497566,0.0019871505320800485,338.0,0.002119564124660425,0.00106645828916938,640.0,0.0017320464493323945,0.0014539759644974107,557.0,0.0021490000235157387,0.0010370223903140665,698.0,0.007401590842247076,-0.0042155684284172715
攝取,5.0,4.259388253783162e-05,27.0,8.032144120904076e-05,-3.7727558671209134e-05,6.0,3.762539866261111e-05,4.968483875220515e-06,7.0,1.8944258039573064e-05,2.364962449825856e-05,1.0,3.858168803439388e-06,3.8735713734392234e-05,0.0,0.0,4.259388253783162e-05
執持,3.0,2.5556329522698967e-05,15.0,4.462302289391153e-05,-1.906669337121256e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,29.0,0.00011188689529974224,-8.633056577704327e-05,2.0,2.120799668265638e-05,4.3483328400425855e-06
忉利天,2.0,1.703755301513265e-05,4.0,1.189947277170974e-05,5.1380802434229096e-06,4.0,2.5083599108407402e-05,-8.046046093274753e-06,17.0,4.600748381039173e-05,-2.896993079525908e-05,0.0,0.0,1.703755301513265e-05,8.0,8.483198673062553e-05,-6.779443371549288e-05
在家出家,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,3.0,1.1574506410318166e-05,1.3981823112380801e-05,0.0,0.0,2.5556329522698967e-05
尊記,0.0,0.0,2.0,5.9497363858548715e-06,-5.9497363858548715e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.700718162407571e-05,-2.700718162407571e-05,0.0,0.0,0.0
拘牟頭,0.0,0.0,4.0,1.189947277170974e-05,-1.189947277170974e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0
伽耶,0.0,0.0,12.0,3.5698418315129216e-05,-3.5698418315129216e-05,2.0,1.2541799554203704e-05,-1.2541799554203704e-05,0.0,0.0,0.0,5.0,1.9290844017196936e-05,-1.9290844017196936e-05,1.0,1.060399834132819e-05,-1.060399834132819e-05
坏器,0.0,0.0,1.0,2.9748681929274358e-06,-2.9748681929274358e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
摩訶迦旃延,0.0,0.0,1.0,2.9748681929274358e-06,-2.9748681929274358e-06,2.0,1.2541799554203704e-05,-1.2541799554203704e-05,2.0,5.412645154163732e-06,-5.412645154163732e-06,0.0,0.0,0.0,0.0,0.0,0.0
鉢耽嵐婆,0.0,0.0,1.0,2.9748681929274358e-06,-2.9748681929274358e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
慧光,0.0,0.0,1.0,2.9748681929274358e-06,-2.9748681929274358e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,1.0,1.060399834132819e-05,-1.060399834132819e-05
漸教,0.0,0.0,2.0,5.9497363858548715e-06,-5.9497363858548715e-06,1.0,6.2708997771018505e-06,-6.2708997771018505e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
