word,num1804,freq1804,num1428,freq1428,freq_diff,num_1421,freq_1421,delta_1421,num_1435,freq_1435,delta_1435,num_1425,freq_1425,delta_1425,num_1462,freq_1462,delta_1462,averaged_delta_mf
道行,40.0,0.000340751060302653,110.0,0.0003272355012220179,1.3515559080635108e-05,39.0,0.00024456509130697216,9.618596899568083e-05,55.0,0.00014884774173950263,0.00019190331856315036,63.0,0.00024306463461668145,9.768642568597154e-05,4.0,4.241599336531276e-05,0.0002983350669373402,0.0001395252678525556
真實,16.0,0.0001363004241210612,48.0,0.0001427936732605169,-6.493249139455696e-06,0.0,0.0,0.0001363004241210612,14.0,3.788851607914613e-05,9.841190804191506e-05,11.0,4.243985683783326e-05,9.386056728322793e-05,23.0,0.0002438919618505484,-0.00010759153772948719,4.2897622515452265e-05
五眾,55.0,0.00046853270791614787,3.0,8.924604578782306e-06,0.00045960810333736554,15.0,9.406349665652778e-05,0.0003744692112596201,33.0,8.930864504370159e-05,0.0003792240628724463,45.0,0.00017361759615477243,0.0002949151117613754,12.0,0.00012724798009593828,0.00034128472782020956,0.0003699002434102034
十指,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.0,2.706322577081866e-06,1.4331230438050783e-05,0.0,0.0,1.703755301513265e-05,1.0,1.060399834132819e-05,6.4335546738044584e-06,1.4375488831450638e-05
行道,21.0,0.00017889430665889283,12.0,3.5698418315129216e-05,0.0001431958883437636,43.0,0.00026964869041537964,-9.075438375648681e-05,58.0,0.00015696670947074824,2.1927597188144593e-05,39.0,0.00015046858333413608,2.8425723324756753e-05,3.0,3.181199502398457e-05,0.00014708231163490827,4.997542734701728e-05
不共相,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,7.977511992149952e-06
愛道,6.0,5.111265904539795e-05,13.0,3.867328650805666e-05,1.2439372537341288e-05,0.0,0.0,5.111265904539795e-05,7.0,1.8944258039573064e-05,3.216840100582488e-05,296.0,0.0011420179658180587,-0.0010909053067726607,0.0,0.0,5.111265904539795e-05,-0.00018881444302773975
欲界繫,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
結解,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
漸斷,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,7.264596552145954e-06
戒香,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
一切經,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
十惡,4.0,3.40751060302653e-05,6.0,1.7849209157564608e-05,1.622589687270069e-05,0.0,0.0,3.40751060302653e-05,2.0,5.412645154163732e-06,2.8662460876101566e-05,2.0,7.716337606878775e-06,2.6358768423386523e-05,4.0,4.241599336531276e-05,-8.340887335047465e-06,1.939626897348132e-05
無餘涅槃,1.0,8.518776507566325e-06,3.0,8.924604578782306e-06,-4.05828071215981e-07,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,1.7206224945907093e-06
真如,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06,6.3979768393006865e-06
頭面作禮,2.0,1.703755301513265e-05,20.0,5.949736385854871e-05,-4.245981084341606e-05,1.0,6.2708997771018505e-06,1.0766653238030798e-05,29.0,7.848335473537412e-05,-6.144580172024147e-05,5.0,1.9290844017196936e-05,-2.2532910020642867e-06,3.0,3.181199502398457e-05,-1.4774442008851921e-05,-2.2033338467308587e-05
多羅,16.0,0.0001363004241210612,95.0,0.0002826124783281064,-0.00014631205420704522,44.0,0.0002759195901924815,-0.0001396191660714203,261.0,0.0007063501926183671,-0.0005700497684973059,98.0,0.00037810054273706,-0.00024180011861599883,92.0,0.0009755678474021935,-0.0008392674232811324,-0.0003874097061345805
懈怠,10.0,8.518776507566325e-05,4.0,1.189947277170974e-05,7.328829230395351e-05,1.0,6.2708997771018505e-06,7.89168652985614e-05,2.0,5.412645154163732e-06,7.977511992149952e-05,8.0,3.08653504275151e-05,5.4322414648148146e-05,20.0,0.00021207996682656385,-0.0001268922017509006,3.1882098084252394e-05
世界,7.0,5.963143555296427e-05,5.0,1.4874340964637177e-05,4.47570945883271e-05,7.0,4.389629843971296e-05,1.5735137113251313e-05,2.0,5.412645154163732e-06,5.421879039880054e-05,26.0,0.00010031238888942408,-4.068095333645981e-05,17.0,0.00018026797180257926,-0.00012063653624961499,-9.321293497139167e-06
五生,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05,0.0,0.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,6.0,2.3149012820636325e-05,1.9444869717195298e-05,0.0,0.0,4.259388253783162e-05,3.7369106335118866e-05
起者,6.0,5.111265904539795e-05,25.0,7.437170482318588e-05,-2.3259045777787935e-05,6.0,3.762539866261111e-05,1.348726038278684e-05,11.0,2.976954834790053e-05,2.134311069749742e-05,19.0,7.330520726534836e-05,-2.2192548219950414e-05,12.0,0.00012724798009593828,-7.613532105054034e-05,-1.7351308793598883e-05
空無,7.0,5.963143555296427e-05,6.0,1.7849209157564608e-05,4.178222639539966e-05,8.0,5.0167198216814804e-05,9.464237336149468e-06,71.0,0.0001921489029728125,-0.00013251746741984823,3.0,1.1574506410318166e-05,4.8056929142646105e-05,10.0,0.00010603998341328192,-4.640854786031765e-05,-1.592452448119413e-05
通受,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06,7.747142746878447e-06
大事,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,2.0,1.2541799554203704e-05,3.005208298362792e-05,7.0,1.8944258039573064e-05,2.364962449825856e-05,0.0,0.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,3.629667101907627e-05
悲心,5.0,4.259388253783162e-05,1.0,2.9748681929274358e-06,3.9619014344904186e-05,1.0,6.2708997771018505e-06,3.632298276072977e-05,4.0,1.0825290308327464e-05,3.176859222950416e-05,0.0,0.0,4.259388253783162e-05,6.0,6.362399004796914e-05,-2.103010751013752e-05,2.585487287256644e-05
不與取,2.0,1.703755301513265e-05,11.0,3.2723550122201785e-05,-1.5685997107069136e-05,13.0,8.152169710232407e-05,-6.448414408719143e-05,20.0,5.412645154163732e-05,-3.708889852650467e-05,22.0,8.487971367566652e-05,-6.784216066053387e-05,2.0,2.120799668265638e-05,-4.170443667523732e-06,-3.7854328809764566e-05
大羅漢,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06,5.143796883880316e-06
羯磨僧,3.0,2.5556329522698967e-05,1.0,2.9748681929274358e-06,2.258146132977153e-05,1.0,6.2708997771018505e-06,1.9285429745597116e-05,2.0,5.412645154163732e-06,2.0143684368535234e-05,1.0,3.858168803439388e-06,2.1698160719259578e-05,0.0,0.0,2.5556329522698967e-05,2.1853013137172484e-05
大乘,23.0,0.00019593185967402545,5.0,1.4874340964637177e-05,0.00018105751870938828,0.0,0.0,0.00019593185967402545,0.0,0.0,0.00019593185967402545,0.0,0.0,0.00019593185967402545,0.0,0.0,0.00019593185967402545,0.000192956991481098
古德,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.703755301513265e-05
象鼻,2.0,1.703755301513265e-05,16.0,4.759789108683897e-05,-3.056033807170632e-05,4.0,2.5083599108407402e-05,-8.046046093274753e-06,4.0,1.0825290308327464e-05,6.212262706805185e-06,5.0,1.9290844017196936e-05,-2.2532910020642867e-06,0.0,0.0,1.703755301513265e-05,-3.521971889021506e-06
弗婆提,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,5.412645154163732e-06,3.1061313534025926e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,7.436247476733579e-06
僧殘,106.0,0.0009029903098020305,163.0,0.000484903515447172,0.0004180867943548585,1.0,6.2708997771018505e-06,0.0008967194100249286,4.0,1.0825290308327464e-05,0.000892165019493703,2.0,7.716337606878775e-06,0.0008952739721951517,52.0,0.0005514079137490661,0.00035158239605296443,0.0006907655184243214
淨巾,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06,7.747142746878447e-06
難行,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,2.0,5.412645154163732e-06,3.1061313534025926e-06,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06,1.7463665709839363e-06
長世,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.703755301513265e-05
僧次,40.0,0.000340751060302653,3.0,8.924604578782306e-06,0.00033182645572387066,3.0,1.8812699331305554e-05,0.00032193836097134745,2.0,5.412645154163732e-06,0.00033533841514848923,10.0,3.858168803439387e-05,0.0003021693722682591,3.0,3.181199502398457e-05,0.0003089390652786684,0.00032004233387812695
通利,3.0,2.5556329522698967e-05,5.0,1.4874340964637177e-05,1.068198855806179e-05,0.0,0.0,2.5556329522698967e-05,25.0,6.765806442704666e-05,-4.210173490434769e-05,1.0,3.858168803439388e-06,2.1698160719259578e-05,4.0,4.241599336531276e-05,-1.6859663842613796e-05,-2.0498398938823008e-07
式叉迦羅尼,1.0,8.518776507566325e-06,37.0,0.00011007012313831509,-0.00010155134663074877,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,-1.3495248120096694e-05
至教,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,4.0,1.0825290308327464e-05,-2.3065138007611395e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06,3.732931091207097e-06
明相,75.0,0.0006389082380674744,96.0,0.0002855873465210338,0.0003533208915464406,25.0,0.00015677249442754628,0.0004821357436399281,4.0,1.0825290308327464e-05,0.0006280829477591468,82.0,0.00031636984188202974,0.0003225383961854446,25.0,0.00026509995853320477,0.0003738082795342696,0.0004319772517330459
六聚,21.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,0.00017889430665889283
百一眾具,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
別請,37.0,0.000315194730779954,7.0,2.0824077350492045e-05,0.000294370653429462,26.0,0.00016304339420464818,0.00015215133657530582,7.0,1.8944258039573064e-05,0.00029625047274038093,4.0,1.543267521375755e-05,0.00029976205556619647,2.0,2.120799668265638e-05,0.00029398673409729764,0.00026730425048172857
慧命,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,5.0,1.9290844017196936e-05,2.3303038520634687e-05,0.0,0.0,4.259388253783162e-05,3.873571373439224e-05
吒,3.0,2.5556329522698967e-05,101.0,0.0003004616874856709,-0.0002749053579629719,18.0,0.00011287619598783332,-8.731986646513435e-05,302.0,0.0008173094182787236,-0.0007917530887560246,66.0,0.0002546391410269996,-0.00022908281150430066,3.0,3.181199502398457e-05,-6.255665501285604e-06,-0.0002778633580379434
壽命,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05,1.0,6.2708997771018505e-06,4.4841759268296096e-05,4.0,1.0825290308327464e-05,4.028736873707048e-05,5.0,1.9290844017196936e-05,3.182181502820101e-05,24.0,0.00025449596019187657,-0.00020338330114647862,-8.848860729259079e-06
十方,33.0,0.0002811196247496887,2.0,5.9497363858548715e-06,0.00027516988836383385,0.0,0.0,0.0002811196247496887,5.0,1.353161288540933e-05,0.0002675880118642794,1.0,3.858168803439388e-06,0.0002772614559462493,1.0,1.060399834132819e-05,0.0002705156264083605,0.00027433092146648237
聲聞,17.0,0.00014481920062862748,25.0,7.437170482318588e-05,7.04474958054416e-05,8.0,5.0167198216814804e-05,9.465200241181267e-05,19.0,5.1420128964555464e-05,9.3399071664072e-05,53.0,0.00020448294658228754,-5.966374595366006e-05,71.0,0.0007528838822343014,-0.000608064681605674,-8.184597153560155e-05
急施衣,3.0,2.5556329522698967e-05,33.0,9.817065036660535e-05,-7.261432084390638e-05,8.0,5.0167198216814804e-05,-2.4610868694115837e-05,7.0,1.8944258039573064e-05,6.612071483125904e-06,6.0,2.3149012820636325e-05,2.407316702062642e-06,0.0,0.0,2.5556329522698967e-05,-1.2529894366026942e-05
阿梨,1.0,8.518776507566325e-06,45.0,0.0001338690686817346,-0.00012535029217416825,13.0,8.152169710232407e-05,-7.300292059475775e-05,0.0,0.0,8.518776507566325e-06,135.0,0.0005208527884643173,-0.0005123340119567509,2.0,2.120799668265638e-05,-1.2689220175090057e-05,-0.00014297153367864014
八解,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06,6.492962791458077e-06
娑羅,1.0,8.518776507566325e-06,3.0,8.924604578782306e-06,-4.05828071215981e-07,7.0,4.389629843971296e-05,-3.5377521932146635e-05,5.0,1.353161288540933e-05,-5.012836377843006e-06,8.0,3.08653504275151e-05,-2.2346573919948776e-05,3.0,3.181199502398457e-05,-2.3293218516418246e-05,-1.728719576351453e-05
誑,15.0,0.00012778164761349486,14.0,4.164815470098409e-05,8.613349291251076e-05,10.0,6.27089977710185e-05,6.507264984247636e-05,20.0,5.412645154163732e-05,7.365519607185753e-05,24.0,9.25960512825453e-05,3.5185596330949555e-05,15.0,0.00015905997511992287,-3.127832750642802e-05,4.575372153027323e-05
行陰,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,3.0,8.1189677312456e-06,3.9980877632072525e-07,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06,4.774183293051566e-06
尊者,5.0,4.259388253783162e-05,128.0,0.00038078312869471167,-0.00033818924615688006,5.0,3.135449888550926e-05,1.1239383652322366e-05,0.0,0.0,4.259388253783162e-05,643.0,0.0024808025406115267,-0.0024382086580736952,5.0,5.301999170664096e-05,-1.042610916880934e-05,-0.0005465981494418461
空界,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.5556329522698967e-05
增戒學,1.0,8.518776507566325e-06,17.0,5.05727592797664e-05,-4.205398277220008e-05,2.0,1.2541799554203704e-05,-4.02302304663738e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,-4.104135259227696e-06
懺悔,80.0,0.000681502120605306,413.0,0.0012286205636790307,-0.0005471184430737247,7.0,4.389629843971296e-05,0.0006376058221655931,109.0,0.0002949891609019234,0.00038651295970338256,30.0,0.00011574506410318162,0.0005657570565021243,53.0,0.0005620119120903942,0.00011949020851491181,0.0002324495207624574
十教,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
誦律,11.0,9.370654158322957e-05,26.0,7.734657301611332e-05,1.635996856711625e-05,0.0,0.0,9.370654158322957e-05,0.0,0.0,9.370654158322957e-05,0.0,0.0,9.370654158322957e-05,1.0,1.060399834132819e-05,8.310254324190138e-05,7.611642731174128e-05
行解,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.5556329522698967e-05
僧相,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,2.0,5.412645154163732e-06,3.7181237383667894e-05,1.0,3.858168803439388e-06,3.8735713734392234e-05,0.0,0.0,4.259388253783162e-05,4.0739719746311e-05
伽藍,40.0,0.000340751060302653,258.0,0.0007675159937752782,-0.0004267649334726252,0.0,0.0,0.000340751060302653,24.0,6.49517418499648e-05,0.0002757993184526882,44.0,0.00016975942735133304,0.00017099163295131994,8.0,8.483198673062553e-05,0.00025591907357202744,0.00012333923036121267
八難,6.0,5.111265904539795e-05,7.0,2.0824077350492045e-05,3.0288581694905902e-05,10.0,6.27089977710185e-05,-1.1596338725620552e-05,35.0,9.472129019786532e-05,-4.360863115246737e-05,0.0,0.0,5.111265904539795e-05,3.0,3.181199502398457e-05,1.9300664021413377e-05,9.099386976725861e-06
五滓,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
大利,3.0,2.5556329522698967e-05,3.0,8.924604578782306e-06,1.663172494391666e-05,5.0,3.135449888550926e-05,-5.79816936281029e-06,19.0,5.1420128964555464e-05,-2.5863799441856497e-05,2.0,7.716337606878775e-06,1.7839991915820192e-05,3.0,3.181199502398457e-05,-6.255665501285604e-06,-6.891834892431074e-07
單,69.0,0.0005877955790220764,7.0,2.0824077350492045e-05,0.0005669715016715844,14.0,8.779259687942592e-05,0.0005000029821426505,16.0,4.3301161233309857e-05,0.0005444944177887665,9.0,3.472351923095449e-05,0.0005530720597911219,7.0,7.422798838929732e-05,0.000513567590632779,0.0005356217104053806
五百年,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,7.264596552145954e-06
二聖,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.703755301513265e-05
小遠,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,25.0,6.765806442704666e-05,-5.9139287919480335e-05,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06,-7.0386500939512554e-06
天子,3.0,2.5556329522698967e-05,13.0,3.867328650805666e-05,-1.3116956985357693e-05,4.0,2.5083599108407402e-05,4.72730414291565e-07,0.0,0.0,2.5556329522698967e-05,8.0,3.08653504275151e-05,-5.309020904816133e-06,0.0,0.0,2.5556329522698967e-05,6.631882313903135e-06
何耶,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.0,3.858168803439388e-06,1.317938421169326e-05,0.0,0.0,1.703755301513265e-05,1.6265919254444772e-05
頭陀行,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
施物,11.0,9.370654158322957e-05,12.0,3.5698418315129216e-05,5.8008123268100355e-05,5.0,3.135449888550926e-05,6.235204269772031e-05,29.0,7.848335473537412e-05,1.5223186847855452e-05,6.0,2.3149012820636325e-05,7.055752876259325e-05,2.0,2.120799668265638e-05,7.249854490057319e-05,5.5727885295368504e-05
物機,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
一切智,1.0,8.518776507566325e-06,3.0,8.924604578782306e-06,-4.05828071215981e-07,1.0,6.2708997771018505e-06,2.247876730464474e-06,11.0,2.976954834790053e-05,-2.1250771840334205e-05,6.0,2.3149012820636325e-05,-1.463023631307e-05,12.0,0.00012724798009593828,-0.00011872920358837196,-3.055363261650553e-05
五逆罪,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.0,2.706322577081866e-06,1.4331230438050783e-05,0.0,0.0,1.703755301513265e-05,2.0,2.120799668265638e-05,-4.170443667523732e-06,1.2254689163185e-05
僧眾,8.0,6.81502120605306e-05,0.0,0.0,6.81502120605306e-05,6.0,3.762539866261111e-05,3.052481339791949e-05,3.0,8.1189677312456e-06,6.0031244329284996e-05,0.0,0.0,6.81502120605306e-05,4.0,4.241599336531276e-05,2.5734218695217834e-05,5.0518140108696705e-05
檀越,74.0,0.000630389461559908,259.0,0.0007704908619682058,-0.00014010140040829778,24.0,0.00015050159465044443,0.00047988786690946356,114.0,0.0003085207737873328,0.00032186868777257517,259.0,0.0009992657200908013,-0.0003688762585308933,140.0,0.0014845597677859467,-0.0008541703062260387,-0.0001122782820966382
世法,6.0,5.111265904539795e-05,3.0,8.924604578782306e-06,4.218805446661564e-05,0.0,0.0,5.111265904539795e-05,5.0,1.353161288540933e-05,3.758104615998862e-05,3.0,1.1574506410318166e-05,3.953815263507978e-05,2.0,2.120799668265638e-05,2.9904662362741566e-05,4.0064914933964706e-05
